Wavelengt [nm],s1.4,s2.4,s3.4,s4.4,s5.4,s6.4,s7.4
276.3,3.1409262946267276e-23,3.512633548428708e-23,3.8843408022306867e-23,1.3939022017574236e-23,4.6649260352148444e-23,1.2823900256168298e-23,3.196682382697025e-23
276.4,3.066584843866332e-23,3.4568774603584106e-23,3.847170076850489e-23,1.3939022017574236e-23,4.646340672524746e-23,1.1894632121663349e-23,3.178097020006926e-23
276.5,3.066584843866332e-23,3.4754628230485097e-23,3.9215115276108854e-23,1.3939022017574236e-23,4.5905845844544483e-23,1.2266339375465328e-23,3.159511657316827e-23
276.6,3.159511657316827e-23,3.4568774603584106e-23,3.9215115276108854e-23,1.3381461136871267e-23,4.7020967605950425e-23,1.2823900256168298e-23,3.233853108077223e-23
276.7,3.233853108077223e-23,3.4382920976683116e-23,3.9029261649207863e-23,1.2823900256168298e-23,4.7764382113554387e-23,1.2823900256168298e-23,3.271023833457421e-23
276.8,3.28960919614752e-23,3.494048185738609e-23,3.8843408022306867e-23,1.3009753883069288e-23,4.869365024805933e-23,1.3009753883069288e-23,3.3267799215277174e-23
276.9,3.3267799215277174e-23,3.531218911118807e-23,3.8843408022306867e-23,1.4124875644475226e-23,4.887950387496032e-23,1.3567314763772258e-23,3.3453652842178164e-23
277.0,3.215267745387124e-23,3.568389636499004e-23,3.9400968903009844e-23,1.4124875644475226e-23,4.7764382113554387e-23,1.3195607509970279e-23,3.363950646907916e-23
277.1,3.159511657316827e-23,3.512633548428708e-23,3.9400968903009844e-23,1.4682436525178197e-23,4.7206821232851415e-23,1.3195607509970279e-23,3.382536009598015e-23
277.2,3.1223409319366286e-23,3.549804273808905e-23,3.977267615681182e-23,1.4868290152079187e-23,4.646340672524746e-23,1.4310729271376216e-23,3.363950646907916e-23
277.3,3.1223409319366286e-23,3.4754628230485097e-23,3.9400968903009844e-23,1.4496582898277207e-23,4.5905845844544483e-23,1.4310729271376216e-23,3.3453652842178164e-23
277.4,3.10375556924653e-23,3.4197067349782126e-23,3.8843408022306867e-23,1.4496582898277207e-23,4.5905845844544483e-23,1.4124875644475226e-23,3.271023833457421e-23
277.5,3.159511657316827e-23,3.4754628230485097e-23,3.82858471416039e-23,1.4496582898277207e-23,4.5905845844544483e-23,1.4310729271376216e-23,3.178097020006926e-23
277.6,3.085170206556431e-23,3.4382920976683116e-23,3.82858471416039e-23,1.4496582898277207e-23,4.553413859074251e-23,1.3939022017574236e-23,3.1409262946267276e-23
277.7,3.010828755796035e-23,3.4011213722881135e-23,3.7914139887801927e-23,1.4682436525178197e-23,4.57199922176435e-23,1.3195607509970279e-23,3.10375556924653e-23
277.8,3.0479994811762336e-23,3.4754628230485097e-23,3.754243263399994e-23,1.5239997405881168e-23,4.6277553098346464e-23,1.3195607509970279e-23,3.178097020006926e-23
277.9,2.992243393105936e-23,3.382536009598015e-23,3.772828626090093e-23,1.4496582898277207e-23,4.6277553098346464e-23,1.2080485748564338e-23,3.196682382697025e-23
278.0,3.1223409319366286e-23,3.363950646907916e-23,3.772828626090093e-23,1.3939022017574236e-23,4.6835113979049435e-23,1.1708778494762359e-23,3.215267745387124e-23
278.1,3.10375556924653e-23,3.4011213722881135e-23,3.772828626090093e-23,1.3753168390673248e-23,4.6277553098346464e-23,1.2080485748564338e-23,3.233853108077223e-23
278.2,3.066584843866332e-23,3.363950646907916e-23,3.7170725380197966e-23,1.3567314763772258e-23,4.534828496384152e-23,1.2452193002366319e-23,3.1223409319366286e-23
278.3,3.066584843866332e-23,3.4382920976683116e-23,3.6799018126395985e-23,1.3939022017574236e-23,4.4790724083138547e-23,1.3381461136871267e-23,3.066584843866332e-23
278.4,2.992243393105936e-23,3.363950646907916e-23,3.6613164499494995e-23,1.3753168390673248e-23,4.4604870456237556e-23,1.3009753883069288e-23,3.0479994811762336e-23
278.5,3.010828755796035e-23,3.308194558837619e-23,3.7356579007098956e-23,1.2452193002366319e-23,4.553413859074251e-23,1.2452193002366319e-23,3.0479994811762336e-23
278.6,3.0479994811762336e-23,3.308194558837619e-23,3.809999351470292e-23,1.1894632121663349e-23,4.57199922176435e-23,1.2638046629267308e-23,3.085170206556431e-23
278.7,3.0479994811762336e-23,3.308194558837619e-23,3.865755439540588e-23,1.2266339375465328e-23,4.553413859074251e-23,1.2638046629267308e-23,3.196682382697025e-23
278.8,2.992243393105936e-23,3.308194558837619e-23,3.865755439540588e-23,1.1708778494762359e-23,4.553413859074251e-23,1.2080485748564338e-23,3.196682382697025e-23
278.9,2.9550726677257384e-23,3.4011213722881135e-23,3.754243263399994e-23,1.2823900256168298e-23,4.441901682933657e-23,1.2823900256168298e-23,3.10375556924653e-23
279.0,2.9364873050356394e-23,3.382536009598015e-23,3.6984871753296975e-23,1.2823900256168298e-23,4.4790724083138547e-23,1.2080485748564338e-23,3.085170206556431e-23
279.1,2.9550726677257384e-23,3.363950646907916e-23,3.6427310872594004e-23,1.2266339375465328e-23,4.4790724083138547e-23,1.133707124096038e-23,3.066584843866332e-23
279.2,3.010828755796035e-23,3.4197067349782126e-23,3.586974999189104e-23,1.2823900256168298e-23,4.3861455948633595e-23,1.2080485748564338e-23,2.9550726677257384e-23
279.3,3.010828755796035e-23,3.4568774603584106e-23,3.568389636499004e-23,1.2638046629267308e-23,4.4047309575534585e-23,1.1708778494762359e-23,2.992243393105936e-23
279.4,3.10375556924653e-23,3.382536009598015e-23,3.754243263399994e-23,1.2638046629267308e-23,4.4790724083138547e-23,1.1708778494762359e-23,3.10375556924653e-23
279.5,3.1223409319366286e-23,3.363950646907916e-23,3.7356579007098956e-23,1.2823900256168298e-23,4.516243133694052e-23,1.2080485748564338e-23,3.0479994811762336e-23
279.6,3.085170206556431e-23,3.4568774603584106e-23,3.772828626090093e-23,1.4124875644475226e-23,4.534828496384152e-23,1.2452193002366319e-23,3.1223409319366286e-23
279.7,3.0479994811762336e-23,3.363950646907916e-23,3.809999351470292e-23,1.4310729271376216e-23,4.57199922176435e-23,1.2080485748564338e-23,3.159511657316827e-23
279.8,3.010828755796035e-23,3.308194558837619e-23,3.754243263399994e-23,1.3753168390673248e-23,4.534828496384152e-23,1.1151217614059389e-23,3.1223409319366286e-23
279.9,2.9364873050356394e-23,3.308194558837619e-23,3.7356579007098956e-23,1.3753168390673248e-23,4.4790724083138547e-23,1.0965363987158399e-23,3.085170206556431e-23
280.0,2.8807312169653423e-23,3.159511657316827e-23,3.6984871753296975e-23,1.2266339375465328e-23,4.497657771003954e-23,1.040780310645543e-23,3.085170206556431e-23
280.1,2.843560491585144e-23,3.159511657316827e-23,3.6427310872594004e-23,1.2080485748564338e-23,4.441901682933657e-23,1.1151217614059389e-23,3.029414118486134e-23
280.2,2.769219040824748e-23,3.28960919614752e-23,3.6427310872594004e-23,1.2638046629267308e-23,4.423316320243558e-23,1.2452193002366319e-23,3.029414118486134e-23
280.3,2.787804403514847e-23,3.3267799215277174e-23,3.6613164499494995e-23,1.2823900256168298e-23,4.497657771003954e-23,1.3009753883069288e-23,3.0479994811762336e-23
280.4,2.8807312169653423e-23,3.363950646907916e-23,3.6984871753296975e-23,1.3381461136871267e-23,4.534828496384152e-23,1.3381461136871267e-23,3.0479994811762336e-23
280.5,2.9550726677257384e-23,3.363950646907916e-23,3.754243263399994e-23,1.3567314763772258e-23,4.57199922176435e-23,1.2452193002366319e-23,3.1223409319366286e-23
280.6,3.0479994811762336e-23,3.3267799215277174e-23,3.772828626090093e-23,1.3753168390673248e-23,4.6277553098346464e-23,1.2452193002366319e-23,3.085170206556431e-23
280.7,3.010828755796035e-23,3.196682382697025e-23,3.772828626090093e-23,1.2823900256168298e-23,4.6091699471445473e-23,1.1894632121663349e-23,3.1223409319366286e-23
280.8,2.91790194234554e-23,3.066584843866332e-23,3.7356579007098956e-23,1.2452193002366319e-23,4.534828496384152e-23,1.1522924867861368e-23,3.066584843866332e-23
280.9,2.8993165796554413e-23,3.029414118486134e-23,3.754243263399994e-23,1.2266339375465328e-23,4.4790724083138547e-23,1.2452193002366319e-23,3.029414118486134e-23
281.0,2.843560491585144e-23,2.992243393105936e-23,3.772828626090093e-23,1.1708778494762359e-23,4.423316320243558e-23,1.2080485748564338e-23,3.0479994811762336e-23
281.1,2.862145854275243e-23,2.9736580304158375e-23,3.7356579007098956e-23,1.1708778494762359e-23,4.367560232173261e-23,1.1151217614059389e-23,3.010828755796035e-23
281.2,2.843560491585144e-23,3.085170206556431e-23,3.6799018126395985e-23,1.1894632121663349e-23,4.348974869483162e-23,1.1151217614059389e-23,3.010828755796035e-23
281.3,2.787804403514847e-23,3.10375556924653e-23,3.568389636499004e-23,1.1151217614059389e-23,4.348974869483162e-23,1.040780310645543e-23,2.9736580304158375e-23
281.4,2.787804403514847e-23,3.159511657316827e-23,3.4011213722881135e-23,1.1708778494762359e-23,4.330389506793063e-23,1.0965363987158399e-23,2.91790194234554e-23
281.5,2.7506336781346496e-23,3.215267745387124e-23,3.308194558837619e-23,1.1522924867861368e-23,4.237462693342568e-23,1.1708778494762359e-23,2.862145854275243e-23
281.6,2.787804403514847e-23,3.233853108077223e-23,3.3453652842178164e-23,1.1522924867861368e-23,4.237462693342568e-23,1.2266339375465328e-23,2.8807312169653423e-23
281.7,2.7506336781346496e-23,3.215267745387124e-23,3.363950646907916e-23,1.2080485748564338e-23,4.20029196796237e-23,1.2452193002366319e-23,2.862145854275243e-23
281.8,2.7506336781346496e-23,3.178097020006926e-23,3.494048185738609e-23,1.2080485748564338e-23,4.237462693342568e-23,1.2266339375465328e-23,2.8993165796554413e-23
281.9,2.769219040824748e-23,3.1409262946267276e-23,3.549804273808905e-23,1.2452193002366319e-23,4.330389506793063e-23,1.1708778494762359e-23,2.992243393105936e-23
282.0,2.769219040824748e-23,3.1409262946267276e-23,3.512633548428708e-23,1.2266339375465328e-23,4.348974869483162e-23,1.1522924867861368e-23,3.010828755796035e-23
282.1,2.862145854275243e-23,3.196682382697025e-23,3.6241457245693014e-23,1.2452193002366319e-23,4.4790724083138547e-23,1.133707124096038e-23,3.1223409319366286e-23
282.2,2.843560491585144e-23,3.271023833457421e-23,3.568389636499004e-23,1.3009753883069288e-23,4.441901682933657e-23,1.133707124096038e-23,3.1223409319366286e-23
282.3,2.824975128895045e-23,3.2524384707673224e-23,3.549804273808905e-23,1.2080485748564338e-23,4.441901682933657e-23,1.1151217614059389e-23,3.029414118486134e-23
282.4,2.843560491585144e-23,3.308194558837619e-23,3.568389636499004e-23,1.2266339375465328e-23,4.4604870456237556e-23,1.1522924867861368e-23,3.0479994811762336e-23
282.5,2.8807312169653423e-23,3.271023833457421e-23,3.531218911118807e-23,1.1894632121663349e-23,4.4604870456237556e-23,1.133707124096038e-23,2.992243393105936e-23
282.6,2.862145854275243e-23,3.233853108077223e-23,3.4754628230485097e-23,1.1151217614059389e-23,4.4604870456237556e-23,1.133707124096038e-23,2.9364873050356394e-23
282.7,2.8993165796554413e-23,3.215267745387124e-23,3.549804273808905e-23,1.2266339375465328e-23,4.4790724083138547e-23,1.1522924867861368e-23,3.010828755796035e-23
282.8,2.8807312169653423e-23,3.10375556924653e-23,3.512633548428708e-23,1.2080485748564338e-23,4.441901682933657e-23,1.1708778494762359e-23,2.9550726677257384e-23
282.9,2.91790194234554e-23,3.066584843866332e-23,3.568389636499004e-23,1.0965363987158399e-23,4.4790724083138547e-23,1.1151217614059389e-23,2.91790194234554e-23
283.0,2.992243393105936e-23,3.0479994811762336e-23,3.605560361879203e-23,1.0779510360257408e-23,4.423316320243558e-23,1.0779510360257408e-23,2.8807312169653423e-23
283.1,2.9364873050356394e-23,3.085170206556431e-23,3.549804273808905e-23,1.040780310645543e-23,4.3861455948633595e-23,1.0779510360257408e-23,2.824975128895045e-23
283.2,2.9550726677257384e-23,3.1409262946267276e-23,3.605560361879203e-23,1.059365673335642e-23,4.441901682933657e-23,1.0965363987158399e-23,2.91790194234554e-23
283.3,2.862145854275243e-23,3.10375556924653e-23,3.586974999189104e-23,1.133707124096038e-23,4.4047309575534585e-23,1.133707124096038e-23,2.9364873050356394e-23
283.4,2.824975128895045e-23,3.1223409319366286e-23,3.6427310872594004e-23,1.040780310645543e-23,4.441901682933657e-23,1.1522924867861368e-23,3.029414118486134e-23
283.5,2.806389766204946e-23,3.1223409319366286e-23,3.586974999189104e-23,1.059365673335642e-23,4.441901682933657e-23,1.2080485748564338e-23,3.010828755796035e-23
283.6,2.73204831544455e-23,3.010828755796035e-23,3.549804273808905e-23,1.040780310645543e-23,4.330389506793063e-23,1.2266339375465328e-23,2.91790194234554e-23
283.7,2.769219040824748e-23,3.10375556924653e-23,3.549804273808905e-23,1.1708778494762359e-23,4.330389506793063e-23,1.3567314763772258e-23,2.9550726677257384e-23
283.8,2.6577068646841545e-23,3.1409262946267276e-23,3.512633548428708e-23,1.3009753883069288e-23,4.367560232173261e-23,1.3753168390673248e-23,2.9736580304158375e-23
283.9,2.6391215019940557e-23,3.178097020006926e-23,3.531218911118807e-23,1.3195607509970279e-23,4.348974869483162e-23,1.3567314763772258e-23,2.9550726677257384e-23
284.0,2.7134629527544516e-23,3.178097020006926e-23,3.586974999189104e-23,1.3381461136871267e-23,4.441901682933657e-23,1.3009753883069288e-23,3.066584843866332e-23
284.1,2.6577068646841545e-23,3.0479994811762336e-23,3.605560361879203e-23,1.1708778494762359e-23,4.4790724083138547e-23,1.0965363987158399e-23,3.0479994811762336e-23
284.2,2.7134629527544516e-23,2.9364873050356394e-23,3.6427310872594004e-23,1.1522924867861368e-23,4.4604870456237556e-23,1.1151217614059389e-23,3.029414118486134e-23
284.3,2.6577068646841545e-23,2.9364873050356394e-23,3.6427310872594004e-23,1.1522924867861368e-23,4.4047309575534585e-23,1.0965363987158399e-23,3.010828755796035e-23
284.4,2.6391215019940557e-23,3.085170206556431e-23,3.549804273808905e-23,1.1522924867861368e-23,4.3861455948633595e-23,1.1151217614059389e-23,2.91790194234554e-23
284.5,2.73204831544455e-23,3.159511657316827e-23,3.4568774603584106e-23,1.1708778494762359e-23,4.3118041441029634e-23,1.1708778494762359e-23,2.91790194234554e-23
284.6,2.806389766204946e-23,3.215267745387124e-23,3.4197067349782126e-23,1.1708778494762359e-23,4.367560232173261e-23,1.1708778494762359e-23,2.91790194234554e-23
284.7,2.806389766204946e-23,3.1409262946267276e-23,3.4011213722881135e-23,1.1151217614059389e-23,4.348974869483162e-23,1.1894632121663349e-23,2.9550726677257384e-23
284.8,2.787804403514847e-23,3.085170206556431e-23,3.4568774603584106e-23,1.1708778494762359e-23,4.330389506793063e-23,1.2823900256168298e-23,2.992243393105936e-23
284.9,2.73204831544455e-23,3.029414118486134e-23,3.568389636499004e-23,1.1522924867861368e-23,4.330389506793063e-23,1.2452193002366319e-23,3.029414118486134e-23
285.0,2.6762922273742535e-23,3.010828755796035e-23,3.6241457245693014e-23,1.2080485748564338e-23,4.274633418722766e-23,1.3381461136871267e-23,3.0479994811762336e-23
285.1,2.73204831544455e-23,3.029414118486134e-23,3.6427310872594004e-23,1.2823900256168298e-23,4.3118041441029634e-23,1.3195607509970279e-23,3.0479994811762336e-23
285.2,2.787804403514847e-23,2.9550726677257384e-23,3.6427310872594004e-23,1.2080485748564338e-23,4.256048056032667e-23,1.1522924867861368e-23,3.0479994811762336e-23
285.3,2.843560491585144e-23,3.010828755796035e-23,3.6799018126395985e-23,1.2452193002366319e-23,4.348974869483162e-23,1.1894632121663349e-23,3.066584843866332e-23
285.4,2.824975128895045e-23,2.992243393105936e-23,3.6613164499494995e-23,1.1522924867861368e-23,4.4047309575534585e-23,1.133707124096038e-23,3.066584843866332e-23
285.5,2.862145854275243e-23,3.029414118486134e-23,3.7170725380197966e-23,1.133707124096038e-23,4.4790724083138547e-23,1.1708778494762359e-23,3.0479994811762336e-23
285.6,2.769219040824748e-23,3.085170206556431e-23,3.6799018126395985e-23,1.1151217614059389e-23,4.534828496384152e-23,1.2452193002366319e-23,3.029414118486134e-23
285.7,2.7134629527544516e-23,3.066584843866332e-23,3.549804273808905e-23,1.1151217614059389e-23,4.4604870456237556e-23,1.1894632121663349e-23,2.9550726677257384e-23
285.8,2.6391215019940557e-23,3.10375556924653e-23,3.4382920976683116e-23,1.133707124096038e-23,4.4047309575534585e-23,1.1522924867861368e-23,2.843560491585144e-23
285.9,2.5647800512336596e-23,3.085170206556431e-23,3.363950646907916e-23,1.0965363987158399e-23,4.293218781412865e-23,1.133707124096038e-23,2.843560491585144e-23
286.0,2.6205361393039564e-23,3.029414118486134e-23,3.4011213722881135e-23,1.0779510360257408e-23,4.293218781412865e-23,1.1151217614059389e-23,2.862145854275243e-23
286.1,2.6577068646841545e-23,3.0479994811762336e-23,3.494048185738609e-23,1.040780310645543e-23,4.293218781412865e-23,1.1522924867861368e-23,2.8993165796554413e-23
286.2,2.73204831544455e-23,2.91790194234554e-23,3.494048185738609e-23,9.850242225752461e-24,4.274633418722766e-23,1.0779510360257408e-23,2.9736580304158375e-23
286.3,2.769219040824748e-23,2.9364873050356394e-23,3.512633548428708e-23,1.040780310645543e-23,4.256048056032667e-23,1.059365673335642e-23,2.9736580304158375e-23
286.4,2.769219040824748e-23,2.91790194234554e-23,3.4382920976683116e-23,1.0779510360257408e-23,4.2188773306524693e-23,1.0779510360257408e-23,2.91790194234554e-23
286.5,2.7506336781346496e-23,2.8807312169653423e-23,3.382536009598015e-23,1.1151217614059389e-23,4.20029196796237e-23,1.040780310645543e-23,2.8807312169653423e-23
286.6,2.6948775900643525e-23,2.9550726677257384e-23,3.4382920976683116e-23,1.1708778494762359e-23,4.237462693342568e-23,1.0965363987158399e-23,2.8993165796554413e-23
286.7,2.7134629527544516e-23,2.91790194234554e-23,3.4568774603584106e-23,1.0036095852653451e-23,4.274633418722766e-23,1.022194947955444e-23,2.9736580304158375e-23
286.8,2.7134629527544516e-23,2.9550726677257384e-23,3.4754628230485097e-23,1.0036095852653451e-23,4.237462693342568e-23,1.0965363987158399e-23,3.010828755796035e-23
286.9,2.6762922273742535e-23,2.992243393105936e-23,3.4568774603584106e-23,9.478534971950482e-24,4.20029196796237e-23,1.1151217614059389e-23,3.010828755796035e-23
287.0,2.6762922273742535e-23,2.992243393105936e-23,3.4011213722881135e-23,9.478534971950482e-24,4.2188773306524693e-23,1.133707124096038e-23,2.992243393105936e-23
287.1,2.6205361393039564e-23,2.992243393105936e-23,3.363950646907916e-23,1.059365673335642e-23,4.2188773306524693e-23,1.2080485748564338e-23,2.8993165796554413e-23
287.2,2.4718532377831644e-23,2.9364873050356394e-23,3.271023833457421e-23,1.022194947955444e-23,4.088779791821776e-23,1.0779510360257408e-23,2.769219040824748e-23
287.3,2.5090239631633625e-23,2.91790194234554e-23,3.308194558837619e-23,1.059365673335642e-23,4.107365154511875e-23,1.059365673335642e-23,2.769219040824748e-23
287.4,2.5276093258534615e-23,2.9364873050356394e-23,3.3267799215277174e-23,1.059365673335642e-23,4.070194429131677e-23,1.059365673335642e-23,2.73204831544455e-23
